time,invT,err
sec,invK,invK
0,16.7105770369533,0.611701676062877
60,12.7566398329812,0.467713540790657
120,10.0818527629569,0.370379368574121
180,8.03823322643934,0.296146703725823
240,6.5050258148947,0.24062301491214
300,5.23098767470016,0.194704732899528
360,4.25831487293331,0.159901862376002
420,3.52006243015274,0.133752801219304
480,2.93621353098921,0.113353147837954
540,2.32030249188846,0.0922997335755783
600,1.99645593385023,0.0815452891414558
660,1.74679927590457,0.0734833438078393
720,1.44511780897709,0.0641245260803768
780,1.27666360687912,0.0591502661174486
840,1.04015126339229,0.0525918577671504
900,0.894728929995778,0.0488833640460665
960,0.772936644160795,0.0460210591605928
1020,0.672318637337686,0.0438571431840498
1080,0.579685749247473,0.0420515958921688
1140,0.493662537386147,0.0405567091153278
1200,0.428384915007133,0.0395518275670785
1260,0.433486143459927,0.0396260934246897
1320,0.378740394405232,0.0388684507439428
1380,0.340719802298146,0.0383949415828725
1440,0.335185842414664,0.038329739183221
1500,0.305781534268724,0.037999496942517
1560,0.253587176435746,0.0374821796939063
1620,0.299833256582704,0.0379360487441686
1680,0.235495799817646,0.0373239843695486
1740,0.22668565911665,0.0372509580627537
