time,invT,err
sec,invK,invK
0,12.4069279624831,0.319712496702083
10,9.27867468754655,0.239369895429983
20,7.16697548824888,0.185003849229089
30,5.5761280262984,0.143996311669043
40,4.39810446191803,0.113610366913203
50,3.49371677076671,0.0902758508098719
60,2.81348740015592,0.0727243266138775
70,2.30318612493231,0.05955959887846
80,1.8998076887987,0.0491570828783043
90,1.59207094356183,0.0412256066653914
100,1.35411205589794,0.0350974355668693
110,1.17348675545798,0.0304504806577826
120,1.03287835013546,0.0268374063692658
130,0.911182716441525,0.0237149073092305
140,0.836650669962123,0.0218054917864448
150,0.771420698515795,0.020136836626661
160,0.705373713956216,0.0184502834471502
170,0.663350311173819,0.0173791625591409
180,0.624703820802435,0.0163957800324519
190,0.585330309851676,0.0153958651944177
200,0.556963888653304,0.0146769396383714
210,0.531325572766416,0.0140283834064376
220,0.525179088103533,0.0138730919094801
230,0.493341445321542,0.0130700473366425
240,0.473740499265536,0.0125768933007681
250,0.459010247928996,0.0122069930315195
260,0.454258947596694,0.012087820473515
270,0.442570762879792,0.0117949667269777
280,0.43268419214111,0.011547617636116
290,0.414401126018323,0.0110911577894731
300,0.408231729871964,0.0109374338224845
310,0.405909364527552,0.0108796090364669
320,0.398578344280392,0.0106972296190226
330,0.389449918366619,0.0104704814580141
340,0.372968857347926,0.0100621485126035
350,0.36975015478315,0.00998257182814506
360,0.368437273383082,0.00995012991389035
370,0.361293875782056,0.00977378818184996
380,0.360760646549429,0.00976063702474563
390,0.341546977745664,0.00928796999516146
400,0.34202702585356,0.00929974945073445
410,0.337958315553051,0.00919996280930976
420,0.341553086968185,0.00928811989356173
430,0.33288833323901,0.00907578739165341
440,0.323311016072722,0.00884175143505094
450,0.315331289722623,0.00864732277117862
460,0.32182270105873,0.00880544779370503
470,0.323370056211349,0.00884319194149229
480,0.30453935091918,0.00838526227166628
490,0.308813301360415,0.00848891927677941
500,0.310754440994552,0.00853605397489463
510,0.304759235311893,0.00839059097613669
520,0.301563116328367,0.00831318158490777
530,0.298113039593877,0.00822973371669689
540,0.296478077296177,0.0081902302000243
550,0.295033510566176,0.008155349727871
560,0.287315261316641,0.00796935870246243
570,0.2941954636143,0.00813512416724872
580,0.280642294311008,0.00780908856684626
590,0.277990195869497,0.00774553522395013
600,0.276202756425382,0.00770274996438647
610,0.290106614506969,0.00803654947561093
620,0.278795425905575,0.00776482238294988
630,0.275882638701771,0.00769509156057525
640,0.280212770838642,0.00779879002511637
650,0.275228335082781,0.00767944212908292
660,0.280102183820594,0.00779613887066576
670,0.277073073139657,0.00772357753402817
680,0.268353804912291,0.00751534698999597
690,0.266378397540117,0.0074683080528641
700,0.271888761765182,0.00759965076982175
710,0.263852279300718,0.00740823234888141
720,0.263317548290219,0.0073955267184273
730,0.268622421918012,0.00752174738647991
740,0.260265467318573,0.00732308360096335
750,0.260528985364215,0.00732933316617982
760,0.27000174237605,0.00755462772689498
770,0.259618362037964,0.00730774114773074
780,0.260976540125633,0.00733994959782626
790,0.251984612016899,0.00712721591263421
800,0.269169060656091,0.00753477521037828
810,0.251376105335317,0.00711286383656085
820,0.25322135201697,0.00715640302206141
830,0.243442717209491,0.00692629184004327
840,0.265757314134791,0.00745352948672457
850,0.258946742410438,0.00729182385788322
860,0.253620110887013,0.00716581876410497
870,0.250468514070345,0.00709146839537598
880,0.247308026484157,0.00701706561924779
890,0.254320270687583,0.00718235724683943
900,0.246952342860245,0.00700870236020281
910,0.254227716091255,0.0071801705856867
920,0.251129920128318,0.00710705902039785
930,0.250360430114464,0.00708892130132966
940,0.251412589308829,0.00711372417507019
950,0.254469579876025,0.00718588504534648
960,0.251110488954176,0.0071066008919486
970,0.253716427354224,0.00716809341314215
980,0.250206581862169,0.00708529604932201
990,0.244395279364312,0.006948638915969
1000,0.248946182820214,0.00705561038287624
1010,0.252604466540742,0.0071418415501029
1020,0.248402312153045,0.00704280865625541
1030,0.247522702021768,0.00702211432448327
1040,0.248856643988384,0.00705350247517314
1050,0.251311982459294,0.00711135178798886
1060,0.240388574490012,0.00685474607007134
1070,0.249244117070544,0.00706262522316451
1080,0.241254644416546,0.00687501813334526
1090,0.250290897606104,0.00708728280373565
1100,0.243440230020971,0.00692623351072461
1110,0.2485809234618,0.00704701231776633
1120,0.244815054651441,0.00695849166749511
1130,0.245085536440336,0.00696484183726801
1140,0.228300288486499,0.00657321787248687
1150,0.243326938584489,0.00692357672133289
1160,0.241756061533912,0.00688676072482674
1170,0.241245286371603,0.00687479902037979
1180,0.24076215010856,0.00686348873960153
1190,0.248292798084003,0.00704023146940483
1200,0.242988945218307,0.00691565175649316
1210,0.23996632772891,0.00684486730005213
1220,0.241264499899103,0.00687524889515054
1230,0.235599510892355,0.0067428883442404
1240,0.245057120307256,0.0069641746471683
