time,invT,err
sec,invK,invK
0,20.6738256280605,1.07376055543624
60,15.5427460887176,0.807976238770193
120,11.9271360283359,0.620539141999899
180,9.25483937030531,0.482005216063411
240,7.24803573279947,0.378043872214167
300,5.76874203352344,0.301520936119196
360,4.6510282911808,0.243837614752076
420,3.64498736537529,0.192120372111417
480,2.95119081475892,0.156672991616075
540,2.5005654471485,0.133824615646147
600,2.02449627241792,0.109948334889871
660,1.63105671025719,0.0905686478122899
720,1.39247854186923,0.0790800354336802
780,1.20961969695078,0.0704842166228518
840,1.00803551974209,0.0613199191334437
900,0.939873608379813,0.058321388071948
960,0.772927786219046,0.0512715297893607
1020,0.689048909825409,0.0479315068522365
1080,0.632036228721607,0.0457593718204951
1140,0.544259309873728,0.0426020684565693
1200,0.538566298211651,0.0424061287824431
1260,0.447690318118921,0.039447546249846
1320,0.53311240208411,0.0422195113880698
1380,0.273005543453178,0.0348703776920555
1440,0.282828114987143,0.0350812676030666
1500,0.402893639931311,0.0381202598041653
1560,0.389424669257108,0.0377401560372165
1620,0.272132077073454,0.0348519248041605
1680,0.281924590807478,0.0350616114677014
1740,0.215422711604186,0.033763138792669
1800,0.294418704526924,0.0353379873755196
1860,0.19039007320519,0.0333541780225799
1920,0.354830101977065,0.036806940015351
1980,0.288717620286933,0.0352106597837724
2040,0.271467219768084,0.0348379121113367
2100,0.362058295091002,0.0369966487194393
2160,0.206169441773404,0.0336066777390975
2220,0.395491381086321,0.0379102342610233
2280,0.273623744106666,0.034883467639926
2340,0.341693112429103,0.0364695359189583
2400,0.357177739416197,0.0368682424934979
2460,0.271749851416051,0.0348438654240957
2520,0.25972095883777,0.0345951025642581
2580,0.200142210157619,0.0335080854429572
2640,0.205222401507679,0.0335910119000727
2700,0.264563381018921,0.0346941054113042
2760,0.240223861829228,0.0342123303122045
2820,0.18624974422354,0.033290954810229
2880,0.214210984565157,0.0337423011674243
2940,0.235289023719285,0.0341195414840554
3000,0.22649334778319,0.0339583342979344
3060,0.294502596780375,0.035339876146768
3120,0.1036751942124,0.0323048116691303
3180,0.306079727845617,0.0356046883559604
3240,0.285125057938592,0.0351314707003678
