time,invT,err
sec,invK,invK
0,17.6014279049278,0.431476950429917
10,15.7423795179987,0.386305416382718
20,14.1705173306819,0.348004142853553
30,12.8118960326579,0.314828438273081
40,11.5583116494012,0.284166055417622
50,10.4313580000552,0.256563364465434
60,9.44048019742692,0.232267290597669
70,8.56567787109541,0.210799035270717
80,7.76093027524843,0.191036369761193
90,7.04551309180645,0.17345763511171
100,6.40059893293577,0.157604175380908
110,5.82375893503407,0.143419063514099
120,5.28612410785806,0.130194230739936
130,4.81652644175602,0.118640344237473
140,4.3910884289259,0.108171117146967
150,4.01369736464965,0.0988830039869695
160,3.65903985069328,0.0901535456299456
170,3.34217334897999,0.0823537516289444
180,3.06212332278389,0.0754599629346327
190,2.79915532177173,0.0689866129429304
200,2.56886629927229,0.0633178012845914
210,2.36227434643018,0.0582325292422287
220,2.16351561482347,0.0533404060910588
230,1.99187532104042,0.0491161632327993
240,1.8336107496702,0.0452215862808697
250,1.69681380386898,0.0418557865205953
260,1.57104377732245,0.0387618410217678
270,1.45803629256525,0.0359824306272997
280,1.3444230365042,0.0331888305653412
290,1.24639522965825,0.0307791875171596
300,1.16371127148158,0.0287473818677812
310,1.08453913897236,0.0268025867645581
320,1.00785207697235,0.0249196626219557
330,0.950064517602474,0.0235014453477482
340,0.890525048464137,0.0220409574925517
350,0.831721926995548,0.0205994074047665
360,0.783258624425089,0.0194121296177267
370,0.736725430081001,0.0182729512120788
380,0.695665464569579,0.0172685543064255
390,0.661216670353744,0.0164265549338666
400,0.630854742819825,0.0156850439640726
410,0.597092290543579,0.0148612475955714
420,0.56901486378566,0.014176874398254
430,0.542395274679663,0.013528725565444
440,0.523071968542906,0.013058709859808
450,0.495968034532334,0.012400216476571
460,0.475801738975813,0.0119109421433686
470,0.460631604752464,0.0115433097749185
480,0.445059570131413,0.0111663594631557
490,0.428136073990211,0.0107572309203248
500,0.421830297175248,0.0106049431694008
510,0.413968418181028,0.0104152015518222
520,0.395083640174175,0.00996005012150408
530,0.39355455692659,0.00992323794464514
540,0.374531613955807,0.00946583216108946
550,0.363765798701745,0.00920747028785262
560,0.365273168796313,0.00924362125772542
570,0.35617685689654,0.00902558771732841
580,0.351309843698026,0.00890905181538827
590,0.342374087097232,0.00869533246511788
600,0.334593583304951,0.0085095106029324
610,0.326247224083679,0.00831047056639507
620,0.32323349427135,0.00823868006419083
630,0.319314851252404,0.00814539939555426
640,0.316799175973843,0.00808555579491543
650,0.319059098397233,0.00813931401492176
660,0.308605074226826,0.00789086064178195
670,0.30766253652793,0.0078684887764204
680,0.307008559909132,0.0078529690299901
690,0.301654513983724,0.00772600147278849
700,0.305499889421605,0.0078171753855076
710,0.299799241394056,0.00768204377333314
720,0.305523811805789,0.00781774285086711
730,0.289313584912426,0.00743399984657984
740,0.294044624752572,0.00754582969201735
750,0.289755967343914,0.00744445050401206
760,0.287352676709144,0.00738769176782373
770,0.28865018088678,0.0074183302851981
780,0.28982572199963,0.00744609847610519
790,0.283215854553581,0.0072900833635546
800,0.280958835433784,0.00723687904925954
810,0.280739826374107,0.00723171831039949
820,0.273679647159193,0.00706554000057974
830,0.282827376800308,0.00728092328896203
840,0.27847380871155,0.00717834205452317
850,0.272327245836836,0.00703375081463775
860,0.270784642108734,0.00699750815758526
870,0.273595625162934,0.00706356459109394
880,0.269002815717963,0.00695566850282887
890,0.269710196505817,0.00697227571461215
900,0.263902960104823,0.00683605982968983
910,0.283448475428816,0.00729556893040545
920,0.281266411349683,0.00724412735935529
930,0.27068085824207,0.00699507048216722
940,0.272061545532137,0.00702750699957623
950,0.264628790985724,0.00685306980870558
960,0.269042452556043,0.00695659895257633
970,0.26543563660185,0.00687198358031151
980,0.2656089261743,0.00687604647902838
990,0.26436863054498,0.00684697239030592
1000,0.262447522488041,0.0068019648642711
1010,0.269552870130282,0.00696858180947189
