time,invT,err
sec,invK,invK
0,18.2438053560178,0.808452627968741
60,15.0332994463481,0.666640085230705
120,12.3336094644503,0.547350703854337
180,10.0177324427855,0.445036218216224
240,7.96776461870996,0.354538820773561
300,6.3449491027624,0.283014416493737
360,5.07297548768475,0.227107228179143
420,4.09817990432618,0.184444423417342
480,3.34720667613187,0.151781602059554
540,2.72562027004424,0.124992084664614
600,2.06959593828177,0.0971785301471653
660,1.79563303285353,0.0858109900286912
720,1.4959778855133,0.073660974067328
780,1.27465358868034,0.0649718321942084
840,1.03710944962324,0.0560586920754292
900,0.832265187599503,0.0488909990746474
960,0.735407390694301,0.0457388738089235
1020,0.682870377408248,0.0441097366139576
1080,0.61442014983408,0.0420859277747858
1140,0.590113066296536,0.0413969626710418
1200,0.411764898795257,0.0369146636000285
1260,0.50132741594642,0.0390300384501802
1320,0.426120733056284,0.037233345729316
1380,0.423793248489303,0.0371811243435981
1440,0.336508064670677,0.0353845753700679
1500,0.271392289999364,0.0342681624260004
1560,0.266937078856694,0.0341993484930851
1620,0.249235546315144,0.0339359104390238
1680,0.181716820751791,0.0330830051801615
1740,0.195815497512942,0.0332406605289546
1800,0.280918704735432,0.0344186443661476
1860,0.250614411084514,0.033955853363702
1920,0.331375397059865,0.0352892893156604
1980,0.213393649845956,0.0334525365123966
2040,0.175977652437174,0.0330219993116849
2100,0.258133766098176,0.0340663317879183
2160,0.313415806077724,0.0349654839042386
2220,0.213409919636137,0.0334527404016404
2280,0.299258375479282,0.0347209663049097
2340,0.285605308681252,0.0344943311544628
2400,0.252243649859296,0.033979544104176
2460,0.251025675240977,0.0339618206227815
2520,0.326944590253135,0.0352080078062757
2580,0.247729686792283,0.0339142431667222
2640,0.330695229346449,0.0352767530283521
2700,0.292206776599525,0.0346027767121538
2760,0.154514365304643,0.0328103276159981
2820,0.167221342048027,0.0329324901343099
2880,0.308815974322473,0.0348849888464916
2940,0.303466376354521,0.0347926415982533
3000,0.322770032703213,0.0351322594059729
3060,0.169775699009757,0.0329581543915833
3120,0.281781003679043,0.0344324885696233
3180,0.23306337442398,0.0337093982467057
3240,0.297312779550374,0.0346881157228374
