time,invT,err
sec,invK,invK
0,0.0424657250625785,0.00240689119941576
0.04,0.294329238947651,0.00757117527186764
0.09,0.478555544349985,0.0119923848034014
0.16,0.595937550792288,0.0148470235898592
0.25,0.668550349826353,0.0166195564617759
0.37,0.718397427108886,0.0178383353067981
0.53,0.755734898936215,0.0187520826444026
0.76,0.775018913389819,0.0192242551404607
1.07,0.802110306541216,0.0198878415878583
1.48,0.815178687569118,0.0202080397084484
2.04,0.822024187015,0.0203757900042564
2.81,0.824015437244094,0.0204245889471838
3.86,0.826530160412335,0.0204862183622849
5.26,0.82106346341496,0.0203522463282777
7.16,0.810484880154529,0.0200930263342763
9.76,0.799228190300985,0.0198172329076773
19.76,0.748384483882412,0.0185721479848168
29.76,0.701099911698058,0.0174152497325191
39.76,0.661408499614317,0.0164450544680582
49.76,0.616636056521628,0.015351885655097
59.76,0.582809837535878,0.0145270135322329
69.76,0.548381650542601,0.0136885588444855
79.76,0.528763610501148,0.0132113616399337
89.76,0.495848871413563,0.0124118282532701
99.76,0.470600426689133,0.0117995993385302
109.76,0.448808739819274,0.0112720759994988
119.76,0.430793978688625,0.0108366923251391
129.76,0.417125705043362,0.0105068365079986
139.76,0.403231243432048,0.010171993743955
149.76,0.380747433899037,0.00963128967011475
159.76,0.371437777699331,0.009407863606642
169.76,0.358911674602563,0.00910771758562045
179.76,0.352215411076198,0.0089475036157208
189.76,0.340076824825098,0.00865753961007393
199.76,0.329061260775216,0.00839496167458127
209.76,0.3256701489532,0.00831424310329199
219.76,0.313239350807181,0.00801885438496357
229.76,0.303874178710183,0.00779687331712695
239.76,0.300690724088714,0.00772153449541071
249.76,0.293367086652495,0.00754845674850517
259.76,0.292612070802912,0.007530633468183
269.76,0.289135014052681,0.00744860191728877
279.76,0.284320384801279,0.007335152467163
289.76,0.280061365230693,0.00723493459935347
299.76,0.278361023108661,0.0071949621588234
309.76,0.272548358404109,0.00705848488349843
319.76,0.270165904854664,0.00700262488110606
329.76,0.268459657859136,0.00696264842219103
339.76,0.267597992960766,0.00694246939865787
349.76,0.26499312920632,0.00688150575219813
359.76,0.266643756070197,0.00692012985537743
369.76,0.260486832890366,0.0067761826356178
379.76,0.258987874012263,0.00674118917413739
389.76,0.25720788637482,0.00669966225615958
399.76,0.25502920818274,0.00664887490930723
409.76,0.255151072333147,0.00665171448761671
419.76,0.253631419385795,0.00661631514028153
429.76,0.254970155281589,0.00664749895897017
439.76,0.258974520343316,0.0067408775239353
449.76,0.250123883203423,0.00653469679875763
459.76,0.246514545063046,0.0064508409909734
469.76,0.249970204449965,0.00653112362581475
479.76,0.251649284130964,0.00657017681122574
489.76,0.247550664432975,0.00647489923112996
499.76,0.245500109883398,0.00642729730358267
509.76,0.248106966145674,0.00648782097857862
519.76,0.24787147271362,0.00648235055346915
529.76,0.246864497524044,0.0064589654646554
539.76,0.248571271845783,0.00649860832403872
549.76,0.249942789272274,0.00653048622302988
559.76,0.247758538160018,0.00647972733168079
569.76,0.24949116702082,0.00651998711725564
579.76,0.24500726063164,0.00641586291424851
589.76,0.240825458034511,0.00631894970039144
599.76,0.248995213434633,0.00650845983662099
609.76,0.240973376575014,0.00632237438898178
619.76,0.240255073426839,0.00630574617352853
629.76,0.247693390137825,0.00647821414695718
639.76,0.250645389529907,0.00654682410046951
649.76,0.24799103042599,0.00648512776228756
659.76,0.244569917680663,0.00640571850071937
669.76,0.23823655534776,0.00625905047901333
679.76,0.247342879192769,0.00647007363973244
689.76,0.245373905833976,0.00642436904701634
699.76,0.244246684198624,0.00639822225385083
709.76,0.246571023212225,0.00645215209606197
719.76,0.245227302871998,0.00642096769875698
729.76,0.243839727141421,0.00638878595667071
739.76,0.245479367191421,0.00642681600834219
749.76,0.246155541256307,0.00644250773464564
759.76,0.246732855391521,0.00645590911699279
769.76,0.240030714487348,0.00630055362233127
779.76,0.244468191466769,0.00640335920178801
789.76,0.244754450746722,0.00640999859538545
799.76,0.242566561282015,0.00635927622530046
809.76,0.247591291106307,0.00647584279552145
819.76,0.247124641378872,0.00646500578820243
829.76,0.243117974428048,0.00637205481275195
839.76,0.242981119108791,0.00636888297938034
849.76,0.241761724770405,0.00634063080232631
859.76,0.243093363156864,0.00637148439329176
869.76,0.244862862492083,0.00641251328990441
879.76,0.2461075719651,0.00644139436749294
889.76,0.242115452828061,0.0063488246322265
899.76,0.24648957985291,0.00645026144996069
909.76,0.238215216498759,0.00625855708493405
919.76,0.240995204260374,0.00632287977607087
929.76,0.240940424719147,0.00632161144871626
939.76,0.244794124406231,0.00641091884192362
949.76,0.24144126189742,0.00633320874315442
959.76,0.248176864683176,0.0064894448072811
969.76,0.2464449816106,0.00644922616531568
979.76,0.240166156946808,0.00630368822670027
989.76,0.245128589419085,0.00641867756971471
999.76,0.242809828029874,0.00636491333564733
1009.76,0.246584420381619,0.00645246310798607
1019.76,0.24221445491076,0.00635111818707775
1029.76,0.239384771442912,0.00628560716320547
1039.76,0.243823045958103,0.00638839920114581
1049.76,0.246911106213877,0.00646004762695647
1059.76,0.242788948992475,0.00636442948943811
1069.76,0.23911605074595,0.00627939065224189
1079.76,0.243444542662745,0.00637962436991958
1089.76,0.243044501798517,0.00637035194539697
1099.76,0.24954234346761,0.00652117673837895
1109.76,0.243198231222407,0.00637391498401352
1119.76,0.242152901353554,0.00634969217938568
1129.76,0.243469068352998,0.00638019290066991
1139.76,0.245799806973981,0.00643425172767882
1149.76,0.246923772312493,0.00646034171288098
1159.76,0.243543325726238,0.00638191430332275
1169.76,0.246353622374351,0.00644710545690664
1179.76,0.239688402223534,0.00629263227279092
1189.76,0.244766652670724,0.00641028162211982
1199.76,0.243189990718327,0.00637372398446638
1209.76,0.243552072468222,0.00638211707053892
1219.76,0.244954072310394,0.00641462907090805
1229.76,0.247595915422033,0.00647595019748094
1239.76,0.241175359544712,0.00632705120486636
1249.76,0.243653150283257,0.00638446032016845
1259.76,0.241064592163163,0.00632448638388439
1269.76,0.242904842591077,0.00636711524305244
1279.76,0.24339886813399,0.00637856560493945
1289.76,0.242318803675499,0.00635353572526196
1299.76,0.245003479079502,0.00641577519016717
1309.76,0.245029997812246,0.00641639037242583
1319.76,0.239293979425388,0.00628350671261701
1329.76,0.245152713314134,0.00641923722873911
1339.76,0.245901373641151,0.00643660878474861
1349.76,0.248983744027733,0.00650819328716088
1359.76,0.242936255432462,0.00636784323940827
1369.76,0.24833307169912,0.00649307387206288
1379.76,0.249828424465904,0.00652782732477576
1389.76,0.241263354941628,0.00632908883861211
1399.76,0.243013664820238,0.00636963725776634
1409.76,0.240540813304818,0.00631236015108284
1419.76,0.245816695587252,0.00643464365397471
1429.76,0.244009324008398,0.00639271825606814
1439.76,0.245824038210328,0.00643481405181083
1449.76,0.245018825769814,0.00641613120216592
1459.76,0.239136786173253,0.00627987031033567
1469.76,0.241481066093312,0.00633413056293635
1479.76,0.244069187699585,0.00639410633999299
1489.76,0.24330715499211,0.00637643970455374
1499.76,0.237082454542563,0.00623237315110375
1509.76,0.240069937012761,0.00630146134496103
1519.76,0.248441869323532,0.00649560165291845
1529.76,0.244588458454556,0.00640614852222524
1539.76,0.24203611278127,0.00634698666140244
1549.76,0.243185150274373,0.00637361179233359
1559.76,0.247237660057043,0.00646763021054239
1569.76,0.246628291904938,0.00645348158772819
1579.76,0.239369588671142,0.00628525590698482
1589.76,0.240869127910063,0.00631996074281197
1599.76,0.247829014009466,0.0064813643152866
1609.76,0.242539170782199,0.00635864155873067
1619.76,0.244325214861341,0.00640004338774038
1629.76,0.24629977115064,0.00644585545806165
1639.76,0.239187451982457,0.00628104234779663
1649.76,0.244770300773302,0.00641036624110129
1659.76,0.246758833077792,0.00645651222880994
1669.76,0.245698469492755,0.00643190009945947
1679.76,0.238783525283489,0.00627169925166364
1689.76,0.244917170628084,0.0064137730570664
1699.76,0.239672969958962,0.00629227519077433
1709.76,0.24313355175119,0.00637241585437225
1719.76,0.243246727045963,0.00637503904209977
