time,invT,err
sec,invK,invK
10,5.69082487828556E-9,0.0305459964510115
20,0.104344538269752,0.0306484140382604
30,0.227705435462545,0.0315590629495733
40,0.300547238845409,0.0323911954353965
50,0.192412399000984,0.0312324966259851
60,0.275774499223388,0.03208496227727
70,0.343743458193202,0.0329799761117387
130,0.4771452055273,0.0352012040290463
190,0.414905467805191,0.0340931235297698
250,0.365959881207188,0.0333089203637736
310,0.361107157333485,0.033235594050255
370,0.26176869985832,0.0319222934084459
430,0.274407275593486,0.0320687465529951
490,0.235688256914062,0.0316400113540699
550,0.228408101876394,0.0315660844873624
610,0.20433674619563,0.0313370649266701
670,0.392364471816809,0.0337220354400182
730,0.323826866362786,0.0327000192521743
790,0.167046185368862,0.0310299659572919
850,0.25375804556863,0.0318327121179539
910,0.283502117584085,0.0321779710953153
970,0.267518061414914,0.0319881427237958
1030,0.250201037617455,0.0317937489041402
1090,0.24612934043854,0.0317497656322777
1150,0.186667748011704,0.0311842456437254
1210,0.230280594400316,0.0315848936962836
1270,0.295346821850765,0.0323249727591807
1330,0.280538158145934,0.0321420252513028
1390,0.260742746910132,0.0319106791740709
1450,0.254980539577022,0.0318462190922014
1510,0.333830336681675,0.0328388429375667
1570,0.255968383248081,0.0318571766947445
1630,0.21442671028919,0.0314301624180886
1690,0.225093880038451,0.0315331425442316
1750,0.284430442313752,0.0321892988526442
1810,0.224470857717426,0.0315269999278869
1870,0.201159974715536,0.0313086272147232
1930,0.238998625041618,0.0316743350350858
1990,0.112212046339056,0.0306868299534889
2050,0.206871654837034,0.03136005758662
2110,0.291911849031033,0.0322817923198342
2170,0.190988225683677,0.0312204052534637
2230,0.274378586591567,0.0320684070676448
2290,0.217624035121798,0.031460539607517
2350,0.323390108394789,0.0326940411319137
2410,0.167186204811344,0.0310310088290211
2470,0.219156541563722,0.0314752485164233
2530,0.280309930711075,0.0321392713979232
2590,0.198017886960381,0.0312809134490349
2650,0.288061099788593,0.0322339183092017
2710,0.223426920660791,0.0315167428482214
2770,0.215572985710179,0.031441004635745
2830,0.203551010156781,0.0313299921396469
2890,0.225487818550913,0.031537034701934
2950,0.317011729316538,0.0326075340893084
3010,0.281687859202445,0.0321559283327088
3070,0.285470097501214,0.032202024309404
3130,0.250908842376572,0.0318014621018107
3190,0.325327258443162,0.0327206089553699
3250,0.188239220067005,0.0311973069486035
3310,0.221012334503145,0.0314931891771808
3370,0.249913719412309,0.0317906235815132
3430,0.209291807484609,0.0313822578790483
3490,0.180747109308144,0.0311359721323453
3550,0.2411734225799,0.0316971245171005
3610,0.243333661525748,0.0317199493798335
3670,0.314360779758073,0.0325720210385789
3730,0.34062449238362,0.0329351916800602
3790,0.28880829843362,0.032243163598988
