time,invT,err
sec,invK,invK
0,16.9826905424197,0.875119310219371
60,13.1783486980278,0.67960108773766
120,10.6435949082202,0.549296681206286
180,8.53640681014077,0.441002445445928
240,7.06887022360454,0.365638824377559
300,5.73308011900497,0.297131781210687
360,4.81451578795358,0.25011741918504
420,3.98074371632424,0.207564602321383
480,3.27690841373719,0.171801365970456
540,2.81137943594856,0.148281912918579
600,2.3921531738053,0.127252243413085
660,1.93308977754968,0.10449379552994
720,1.6975927064745,0.0929933687154995
780,1.31627476724931,0.0747996404250842
840,1.15451897846258,0.0673299982528565
900,1.03401316281583,0.0619092874975837
960,0.855626335892932,0.0541971108599543
1020,0.765027652284676,0.0504706917899304
1080,0.714375967745857,0.0484585949341699
1140,0.605296132531184,0.0443378780629692
1200,0.631320851707254,0.0452916926621485
1260,0.591138267177096,0.0438275109405426
1320,0.469586361721811,0.0397284784623218
1380,0.466778396306789,0.039640478801705
1440,0.468268907655749,0.0396871489588455
1500,0.415031162604844,0.0380808666908726
1560,0.411996448091271,0.0379932279431023
1620,0.295229395649843,0.0349873852053665
1680,0.344293342568547,0.036158936940653
1740,0.395123364700126,0.0375141144265939
1800,0.326334881506277,0.0357138118303957
1860,0.332563611108901,0.0358661196281161
1920,0.395965132977275,0.0375376839988602
1980,0.227269377732214,0.0336123560513566
2040,0.34168328427554,0.0360931098366606
2100,0.297976568351895,0.0350491956780674
2160,0.195448148524152,0.033076547824792
2220,0.190782703432943,0.0330041106552821
2280,0.233234970844643,0.033720737388738
2340,0.174477607523418,0.0327635585286353
2400,0.319386855062411,0.0355465664263128
2460,0.20125355259536,0.0331688976907854
2520,0.241397503283216,0.0338729924189788
2580,0.179571790710761,0.0328365932529525
2640,0.231539453786314,0.033689683710471
2700,0.257862345368295,0.0341937999731766
2760,0.317757898304185,0.0355077645637413
2820,0.364922210668633,0.0366924086688837
2880,0.301230931891946,0.0351230156141547
2940,0.270185795087814,0.0344456417043984
3000,0.341670859652613,0.036092797392787
3060,0.201098688571368,0.0331664024754037
3120,0.20124512160265,0.0331687618035084
3180,0.252110189345832,0.0340796643664901
3240,0.252381756072278,0.0340850034550668
