time,invT,err
sec,invK,invK
10,0.285242661951997,0.0347666197134262
20,0.701780939301727,0.0479672227000469
30,1.03702614017011,0.0620430148099359
40,1.32220754597084,0.0750770779746044
50,1.53488249700344,0.0851507499997937
60,1.66527074392025,0.091427779753648
70,1.76393617738208,0.0962174124298343
130,2.02317792366388,0.10892974864993
190,1.8894035746931,0.10234928924493
250,1.59532416160743,0.0880523478295276
310,1.33005283632377,0.0754442875642854
370,1.17352426573775,0.0681972157499345
430,0.940344642418476,0.0578057167024997
490,0.764793802889823,0.0504612763364221
550,0.733536972205124,0.0492131398862956
610,0.565407304479537,0.0429161820346203
670,0.524343909385811,0.041508161524346
730,0.485851528337158,0.0402446708423544
790,0.516840765796304,0.041257426031232
850,0.350037068301273,0.0363051319436021
910,0.286201576525745,0.0347875476390838
970,0.311814047674651,0.0353675109799996
1030,0.387266565014962,0.0372958390505736
1090,0.264542798159471,0.0343290923381924
1150,0.333118725504532,0.0358798015693416
1210,0.323325460413246,0.0356410269239466
1270,0.264994965640198,0.0343383551103181
1330,0.284397343922884,0.0347482188305664
1390,0.311929862904815,0.0353702237709474
1450,0.247730510288447,0.0339942385945991
1510,0.244540045010638,0.0339328184615091
1570,0.325016096560931,0.0356818513973208
1630,0.240676431510199,0.0338593594115098
1690,0.227804080177966,0.033621969923377
1750,0.333750162583408,0.035895386024086
1810,0.280571003972091,0.03466548979197
1870,0.263515548191876,0.0343080983875763
1930,0.240188765123714,0.0338501593204721
1990,0.206106254515637,0.0332479617711024
2050,0.222478355083703,0.0335271019861492
2110,0.260984475274789,0.0342566650372038
2170,0.302094886872828,0.0351427214532331
2230,0.273859045762647,0.0345226135013921
2290,0.240145278949136,0.0338493397150859
2350,0.148699315629904,0.0324240699699093
2410,0.225253039217362,0.0335762812931521
2470,0.223088492726387,0.0335378701255108
2530,0.243580686747061,0.0339144838730819
2590,0.274326744025625,0.0345324761471092
2650,0.241341592487257,0.033871934074487
2710,0.21065277829835,0.0333235704576576
2770,0.164793458918392,0.0326300931842645
2830,0.219099301890996,0.0334679383037129
2890,0.312113569821664,0.0353745284579369
2950,0.34127992776705,0.0360829709920423
3010,0.225094181561655,0.0335734511586859
3070,0.236347782201276,0.0337782632719137
3130,0.249596422184168,0.0340304764130733
3190,0.218324538021979,0.0334544860243385
3250,0.232012476864839,0.0336983272931721
3310,0.191945071075914,0.033022009026448
3370,0.243063290015127,0.0339046215629803
3430,0.211269571981061,0.0333339414210746
3490,0.242761992947521,0.0338988867596401
3550,0.271028450683327,0.0344632225533246
3610,0.257622727667007,0.0341890017135688
3670,0.230851218519562,0.0336771350995252
3730,0.257261969905745,0.034181784812814
3790,0.273643389827435,0.0345180705511332
