time,invT,err
sec,invK,invK
0,0.0299233754939336,0.00119572762772322
7.5,0.132867840065403,0.00530935639826044
15,0.204909296846283,0.0081881187982971
22.5,0.281169866302486,0.0112354884986542
30,0.362608172208666,0.0144897796596218
37.5,0.378767226941709,0.0151355016065809
45,0.458926987670736,0.0183387324074982
52.5,0.46888382670783,0.0187366155790081
60,0.592036506943629,0.0236579382910743
67.5,0.544083958533118,0.021741689072601
75,0.565799544920076,0.0226094717977382
82.5,0.643754626735468,0.0257246811167192
90,0.707804983332876,0.0282842663232773
97.5,0.62102787516632,0.0248164798336029
105,0.69120496956911,0.027620892466469
112.5,0.692748968069506,0.0276825940304471
120,0.706134213771828,0.0282174985237885
127.5,0.775555085282049,0.0309917346560527
135,0.734263257571698,0.0293416027260826
142.5,0.708249327266312,0.0283020233337245
150,0.712017131447808,0.0284525935558971
157.5,0.748312689803696,0.0299030541036857
165,0.739336346880124,0.0295443362186229
172.5,0.745629660515708,0.029795833245579
180,0.833426800323047,0.033304467054505
187.5,0.822219878393297,0.0328566016047699
195,0.750242728256374,0.0299801835166585
202.5,0.726089266603386,0.0290149497741381
210,0.807765780743009,0.0322789699536204
217.5,0.81615624312372,0.0326142792598043
225,0.812336260011939,0.0324616206266469
232.5,0.78721083657851,0.0314575321773705
240,0.842891142343151,0.0336826941465694
247.5,0.837907055447885,0.0334835130910266
255,0.797645998679788,0.031874552388631
262.5,0.841965178055814,0.0336456894490873
270,0.80213145980286,0.0320538050804343
277.5,0.78157453047546,0.0312322889488158
285,0.831212933628471,0.0332159935743413
292.5,0.850743804424672,0.0339965136698894
300,0.845377281443812,0.0337820487996142
307.5,0.798528215123304,0.0319098084319632
315,0.822598238338215,0.0328717220942785
322.5,0.807762079448916,0.0322788220383834
330,0.798418229380444,0.0319054130679204
337.5,0.848155250617415,0.0338930660498461
345,0.802990340128546,0.0320881285744213
352.5,0.777828655087527,0.0310825929905241
360,0.827876107178487,0.0330826429672176
367.5,0.804661767485505,0.0321549239597799
375,0.872096773924024,0.0348498549804019
382.5,0.835272213769852,0.033378215949942
390,0.829674574642693,0.0331545156555839
397.5,0.795934312529992,0.0318061482402774
405,0.832221308927466,0.0332562916014706
412.5,0.82915916192986,0.0331339180616535
420,0.798261296166917,0.0318991415406625
427.5,0.826351402924849,0.0330217107814617
435,0.798004284722872,0.0318888705841841
442.5,0.783871948400051,0.0313241004368999
450,0.813221779939372,0.0324970087985042
457.5,0.794377572223765,0.0317439362173237
465,0.782745842292402,0.0312790979630472
472.5,0.805301701559196,0.0321804977027477
480,0.7959411451834,0.031806421293695
487.5,0.813070039154433,0.0324909447572168
495,0.764537779841052,0.0305514523060971
502.5,0.804730681156993,0.0321576779628662
510,0.807244534539861,0.0322581393334395
517.5,0.81990369005103,0.0327640392400241
525,0.729764498318028,0.0291618210845392
532.5,0.796957783256758,0.0318470492187282
540,0.766693816123979,0.0306376134701695
547.5,0.799801189109862,0.0319606803428488
555,0.77028781519572,0.0307812396826181
562.5,0.736594645854512,0.0294347708793401
570,0.802351773586581,0.0320626094948442
577.5,0.854350459637078,0.0341406482667476
585,0.770589808720909,0.030793308189764
592.5,0.751340877716387,0.0300240684706867
600,0.750561063895597,0.0299929050489406
607.5,0.761217638953287,0.0304187703809526
615,0.779768799066828,0.0311601267116942
622.5,0.859410069610419,0.0343428482328486
630,0.834561728015424,0.0333498225585872
637.5,0.819798095881382,0.0327598193571733
645,0.765215339860118,0.0305785294715669
652.5,0.725676607922093,0.0289984589234831
660,0.774362130011927,0.030944060777758
667.5,0.78069523430444,0.0311971497334329
675,0.801713277472497,0.0320370932332558
682.5,0.79572710560092,0.031797867627246
690,0.780182797678182,0.0311766712883158
697.5,0.802441810016018,0.0320662076267885
705,0.756776041157906,0.0302412721049268
712.5,0.810345486959409,0.0323820630753538
720,0.732052096609642,0.0292532391988254
727.5,0.739310512359721,0.0295433038052704
735,0.709249068574353,0.028341975312201
742.5,0.744233366382223,0.0297400337076146
750,0.647902531770672,0.0258904391328212
757.5,0.699002831886939,0.0279325123146717
765,0.737666334187735,0.0294775982611411
772.5,0.732899486664528,0.0292871030221968
780,0.702495108255302,0.0280720715587773
787.5,0.709993292329569,0.0283717162222719
795,0.709602807068227,0.0283561115236211
802.5,0.68512109778895,0.0273777677863908
810,0.725408487912,0.02898774419251
817.5,0.728595495616023,0.0291151048463064
825,0.754108583236474,0.0301346733390136
832.5,0.692942363704783,0.0276903225451234
840,0.700414306337527,0.0279889180078238
847.5,0.758222408568437,0.0302990728460488
855,0.699187129077888,0.0279398772440271
862.5,0.687444071756133,0.0274705988204494
870,0.716616126809649,0.0286363802572346
877.5,0.70066020707297,0.0279987447557058
885,0.723645598476644,0.0289172948353988
892.5,0.693657745933568,0.0277189107938144
900,0.73646083435985,0.029429423433523
907.5,0.700035818371623,0.0279737927761142
915,0.630471042348931,0.025193845114422
922.5,0.692006509116004,0.0276529237412692
930,0.677708553860796,0.0270815468561602
937.5,0.663521117759057,0.026514588007409
945,0.680047724879476,0.0271750250336567
952.5,0.71737821753879,0.0286668352156735
960,0.678885485847729,0.0271285795206221
967.5,0.671319249678706,0.0268262170674895
975,0.64885690383538,0.0259285776360186
982.5,0.638343847611736,0.0255084564749773
990,0.663904052038843,0.0265298908225665
997.5,0.719926754840535,0.0287686808610181
1005,0.647970835264103,0.0258931686687119
1012.5,0.670290433188157,0.0267851034633586
1020,0.684815110927567,0.0273655398964762
1027.5,0.765564244789251,0.0305924726754448
1035,0.681906524356957,0.0272493065855399
1042.5,0.623354286883424,0.0249094472115056
1050,0.652933004920076,0.0260914663746322
1057.5,0.659310702888139,0.0263463315261736
1065,0.712777389508547,0.0284829752500017
1072.5,0.659952726486408,0.0263719880471986
1080,0.671467046544394,0.0268321233321354
1087.5,0.618666146513823,0.0247221011672729
1095,0.67589900371162,0.027009233465875
1102.5,0.634023797093549,0.0253358194881835
1110,0.625812198325319,0.025007669581499
1117.5,0.668965160714952,0.0267321428849597
1125,0.672703728877711,0.0268815436903565
1132.5,0.619881772627958,0.0247706796356146
1140,0.650934736238012,0.0260116117496442
1147.5,0.664373590729135,0.026548654523563
1155,0.608522015771135,0.0243167249825983
1162.5,0.595555692523973,0.0237985703005545
1170,0.624129011204958,0.024940406523964
1177.5,0.656149613920512,0.0262200082589455
1185,0.560951038213843,0.0224157190001085
1192.5,0.604067739187228,0.0241387249592653
1200,0.618629132011966,0.0247206220055467
1207.5,0.633400786156509,0.0253109228612626
1215,0.703576130475749,0.0281152716644872
1222.5,0.63783538329531,0.0254881373200462
1230,0.651923387823282,0.0260511201477835
1237.5,0.602148535662806,0.0240620305531876
1245,0.584102118016025,0.0233408683240443
1252.5,0.58273354160723,0.0232861780175488
1260,0.577030907798566,0.0230582925896901
1267.5,0.605053249144966,0.0241781075039225
1275,0.607478568372217,0.0242750271425724
1282.5,0.648283859369297,0.0259056777003141
1290,0.585988792494457,0.0234162626030178
1297.5,0.587782424716109,0.0234879387975036
1305,0.603255424032473,0.0241062635589624
1312.5,0.57515360050613,0.0229832727408428
1320,0.633566478524539,0.0253175442232105
1327.5,0.575047037892563,0.0229790143490593
1335,0.559243295049288,0.0223474753379243
1342.5,0.60060374343287,0.0240002982312973
1350,0.573235882092578,0.0229066380287909
1357.5,0.610265765345589,0.0243864080421089
1365,0.616005697904243,0.0246157851907558
1372.5,0.570208701957811,0.0227856677189736
1380,0.582391676332347,0.0232725165850811
1387.5,0.601604832332998,0.0240403033131073
1395,0.563874574766333,0.0225325474049521
1402.5,0.597432615293702,0.0238735750217715
1410,0.55454106386259,0.0221595680865949
1417.5,0.596680143918078,0.0238435051053671
1425,0.644935433203361,0.0257718683319617
1432.5,0.511241264333822,0.020429257968517
