time,invT,err
sec,invK,invK
0,16.3583437573303,0.635828614381538
60,11.2778925250624,0.439179857607478
120,7.9065036171705,0.308835169577166
180,5.76912664899663,0.226476645602017
240,4.25829809880079,0.168628048743929
300,3.25802687512144,0.130732603442891
360,2.36347319324735,0.0974814473512609
420,1.89485661093321,0.0805683165464088
480,1.42823477079752,0.0644298457449716
540,1.10625642102665,0.0540341211688923
600,0.958258203892387,0.0495840710593316
660,0.818153709391613,0.0456396954218063
720,0.650002942951993,0.0413572027985433
780,0.55704582095425,0.0392566784922246
840,0.470161980233396,0.0375019882127463
900,0.378013124708822,0.0358949412466683
960,0.347346973309917,0.03542424818456
1020,0.42277763552995,0.0366407581187653
1080,0.36434102630495,0.035680942699738
1140,0.340210375369707,0.0353195731841563
1200,0.383265236689408,0.0359788945581292
1260,0.279856995111986,0.0345107984805213
1320,0.281611389398312,0.0345323294498519
1380,0.294201233053283,0.0346903757938476
1440,0.283406841173365,0.0345544895898483
1500,0.330666617364446,0.0351825191991335
1560,0.181579550796299,0.0335045845112843
1620,0.208253907171002,0.0337379629011094
1680,0.187208558675214,0.0335513045936943
1740,0.220599712190129,0.033856172073382
1800,0.298854552937798,0.0347503515424666
1860,0.204653777821445,0.0337046993906897
1920,0.294929193671795,0.0346997030401782
1980,0.212955665047862,0.0337822275007635
2040,0.231539879940774,0.0339662385258398
2100,0.183364391924761,0.0335192510694696
2160,0.170292979488931,0.0334150220977744
2220,0.28320155443662,0.0345519494542338
2280,0.237641278208623,0.0340297742730378
2340,0.308913603306871,0.0348828497560526
2400,0.38153944389383,0.0359512022134196
2460,0.293446977280076,0.0346807333101357
2520,0.254616414668811,0.0342145610117505
2580,0.157435526692421,0.0333197317549584
2640,0.340845149688867,0.0353288080585544
2700,0.267142134503793,0.0343583915158986
2760,0.222443140827451,0.0338743698863054
2820,0.176401251077663,0.0334628096237546
2880,0.281759472639588,0.0345341523567401
2940,0.195547812569459,0.0336230143255557
3000,0.188379846254662,0.033561197047688
3060,0.260670297284521,0.034283289626084
3120,0.220780549033283,0.033857950976309
3180,0.264614570443206,0.0343288610314105
3240,0.177205329152855,0.0334692204843573
